,id,synsetId,subSynsetId,modelId,split
25673,47749,3001627,20000027,2c2a5f5a8931fa0822f0b32ec619eee6,test
22763,1696,3001627,4331277,c61e3ca5004f3e8667816b64852d28f,test
25585,41049,3001627,20000027,36bfb3be47fd957e543087eec55f714,test
22862,4898,3001627,4331277,a216d6a04494ef6a32485dc6e0b2347,test
23723,33607,3001627,4331277,7e5a6a86dc490f7e7288e3849fb636ff,test
37462,6366,4256520,20000027,978ab0578d8691ceeaf7fa9cda77a592,test
21620,36503,3001627,2738535,edef00af1cdfbe1419fb4103277a6b93,test
3928,35279,3001627,3001627,3126c6e9277b775b245ac1812a4e4d0c,test
22575,46898,3001627,3376595,8841a35812d5a95f98a4820926b2a786,test
23170,15717,3001627,4331277,ba5911cd07d1eebb31475fd256bf1b7a,test
22949,8422,3001627,4331277,ca53f7ce3b6951ad3991f56363dff980,test
3123,28325,3001627,2738535,d3a38afe0a0341cefebad4f49b26ec52,test
23779,35607,3001627,4331277,44689408a7d879a664d56d7ed347e929,test
21186,4522,3001627,2738535,9cabf21d12d271c5d295b24579cf55b8,test
23881,38640,3001627,4331277,b7fbbd8cdd2b0b27a37bacfe19b0d747,test
21685,40052,3001627,2738535,73a7e497299da43885a2d2169cad3428,test
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,test
3974,37304,3001627,3001627,6534f04a1c349a3c8c6540fe6bc16d6f,test
23541,27947,3001627,4331277,d50c5777a2727679b247f6fe3b8f7af8,test
47740,9720,3001627,3001627,2ed3b981a9827fb0392642605da2a1e7,test
4239,49574,3001627,3001627,458356b9c5a8d7bd7cc86734cb2f5062,test
48194,45129,3001627,3001627,1fd7d0fe883059e355feea066cda8f9a,test
24765,31559,3001627,20000020,516d94f2658b2258d79b19c7c4f0e293,test
3398,9387,3001627,3001627,5516e76a34984182b6f6d1d58b7b1311,test
23099,13794,3001627,4331277,8be5b3b2c8c8f067a341228b21d337a9,test
47777,12550,3001627,3001627,32d9f69ef8ebb1778a514cac7cb18507,test
21657,38555,3001627,2738535,6d4ce042f204e89db413bc67c6e4035a,test
23430,23837,3001627,4331277,b654fef8eb98e99d65ba78ad9601cf1b,test
23449,24394,3001627,4331277,9a75ecc1e677dfe755d57295806b2c59,test
22439,51332,3001627,3001627,b3ced617a2923f674c9740802f05a1f4,test
24953,11819,3001627,20000026,3ef60b4e28c22b3bc7dd78af359f0fc6,test
22376,47164,3001627,3001627,ub5d972a1-de16-4d0a-aa40-85cd3a69aa8a,test
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,test
21373,18476,3001627,2738535,5b38b467c20ac734f7c5e1744a5e6f5,test
25008,50430,3001627,20000026,730fc3ae87640d952c528d33bca1ac2,test
25521,35334,3001627,20000027,521f0ff0b1d7828337b2bb75885cfc44,test
21833,49812,3001627,2738535,79401adba0311d9b19fb4103277a6b93,test
25465,32459,3001627,20000027,3789c5b85f49b21ef7628281ecb18112,test
21775,46020,3001627,2738535,8e55684da4fb8219d3f6d823f04dd65,test
4050,40807,3001627,3001627,3885255ca5d75e69da2260dc4a1fc2c6,test
23215,17182,3001627,4331277,4f061233795740bb411c679938d00104,test
23819,36673,3001627,4331277,a93d8aa9a17b9d07f5fc96890ba7d316,test
3022,5703,3001627,2738535,6a00357a35d0574b8d7d306df70cbb46,test
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,test
21994,13696,3001627,3001627,5ef54fa5d00dbdf8c8687ff9b0b4e4ac,test
47989,28648,3001627,3001627,a3cb39c5271c3232feec1f13d2353f3,test
4005,38780,3001627,3001627,428b77d0ffe6ab456e06155d245f15d6,test
22608,24208,3001627,3649674,90d35ca55b35d56dd5883ca9b41ac387,test
24081,45375,3001627,4331277,c7ae4cc12a7bc2581fa16f9a5527bb27,test
23407,22901,3001627,4331277,42df32ea024077732463600025db2266,test
4005,38780,3001627,3001627,428b77d0ffe6ab456e06155d245f15d6,test
23001,10311,3001627,4331277,516c4adba7205cb43e9bdff70754d92c,test
24813,51117,3001627,20000020,3aa41731c9bde97796d5112fb101f3ce,test
3640,21407,3001627,3001627,fc3d4268406b396e71a782a4379556c7,test
21830,49566,3001627,2738535,a037d4ba135bea9472a38ac2b8f5cd48,test
23597,29665,3001627,4331277,7a617f62ec5bb2075e7faf7f49c2907a,test
21252,9904,3001627,2738535,b510aa817f9aa6795906036a9b83f8d5,test
25056,3029,3001627,20000027,fbd234dca7bb201c1bfa4cc8d66175d1,test
23343,21039,3001627,4331277,5cb06ff2b420c24721711c78ff413696,test
22001,13987,3001627,3001627,75ea5a697313a8c214c2f69de20984ee,test
24728,15605,3001627,20000020,8d40dbf5ada2f6f662e4024c69de065d,test
3416,10281,3001627,3001627,e8126f9e2d106620d2f33aaf794b5932,test
23529,27670,3001627,4331277,75369f55718d5adba0bb10bfbc5d4718,test
3671,22583,3001627,3001627,3a74e3d5172ee94fdef1c01cbd4ae0c,test
25106,7042,3001627,20000027,c8860d4563be0f34f2b7580a739cd4d5,test
48117,40505,3001627,3001627,8a53c692453e7565c1fa182c22e95706,test
25667,47145,3001627,20000027,9e36380dfd1364f6d01673c7c57450c9,test
23847,37737,3001627,4331277,4623efb456cc6070820018801b237b3d,test
25633,44463,3001627,20000027,411a1a4ac8ade7da76e9713f57a5fcb6,test
24077,45245,3001627,4331277,bcf67dfcbd6c1fe7da8e9e0272759299,test
24813,51117,3001627,20000020,3aa41731c9bde97796d5112fb101f3ce,test
21353,17041,3001627,2738535,32d67f875ead7f1eaf46128407fbd2a0,test
47899,21919,3001627,3001627,313bfbd7bc2d516e14d782de5388fe8c,test
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,test
21672,39294,3001627,2738535,94ef9a352eefe9455ac8254dd793f590,test
3719,24821,3001627,3001627,273fe8996937648ac8744f5d8b9af88e,test
3900,33757,3001627,3001627,5822ae77b06bea3091da37ff8bdd2524,test
22781,2095,3001627,4331277,ced9c5eee916cce089c398a8a379054a,test
25474,32906,3001627,20000027,3187a69dae9fd8dced403132b02528bd,test
4112,43992,3001627,3001627,3e1a5042dcff313971a782a4379556c7,test
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,test
25702,50253,3001627,20000027,e102ff4df6f28b6cdb400c09abe26220,test
4060,41311,3001627,3001627,a32febea4a0ac30171a782a4379556c7,test
24052,44640,3001627,4331277,5b0dd54eced22552b283c8c7333d797,test
21758,44955,3001627,2738535,45f9f54b9e7cf6897886c5f50906be82,test
3394,9253,3001627,3001627,eac5ffc4c4a7da80b13f3ad708be4bf6,test
3453,12084,3001627,3001627,e052eaa1d5bbe795ded10515704c9720,test
21883,3442,3001627,3001627,766d7892fbd7a9f58d6e12c39b2d5023,test
47929,24044,3001627,3001627,7eb842de7ad4cbad3e329950ec40f6dd,test
22602,20575,3001627,3649674,8daeb5877bba8cf5936c7265c890fef,test
25501,33938,3001627,20000027,a0421aff56cad16790a9ce3e4b15521e,test
23747,34357,3001627,4331277,7eabd19312bde1dc9335750905007562,test
23533,27832,3001627,4331277,9961b26d1eb9170e98e0d1738edd4f19,test
22270,38851,3001627,3001627,6df97f6b123be35b71a782a4379556c7,test
25369,26018,3001627,20000027,89d510c94145f0e0f7628281ecb18112,test
4253,50193,3001627,3001627,66e37e1831d3e49843638dabe1eb5336,test
24415,19988,3001627,4373704,7520005e70a54526c266013a269e5f81,test
22382,47517,3001627,3001627,6cf4bcb8a694242473ae2443c97a1733,test
23570,28923,3001627,4331277,d3f393615178dd1fa770dbd79b470bea,test
22416,50063,3001627,3001627,4450887b9a8867e6d9b53420a5458c53,test
48084,36961,3001627,3001627,4e5e8af0880b0d98febad4f49b26ec52,test
3033,8653,3001627,2738535,6d78523e939aedd482e23b5f9fd46e1e,test
4229,49188,3001627,3001627,f33b6f791e9d64387d01b77e04a0bc7b,test
21299,13605,3001627,2738535,f83f1cbaf6c41a5db04cb542e2c50eb4,test
48216,46503,3001627,3001627,2de1bd62aef66dc9bf65e1af50b5b7d4,test
23838,37322,3001627,4331277,da7b1352978b35c1490ad276cd2af3a4,test
21568,33234,3001627,2738535,4f188d1f92b859fc283b00891f680579,test
24178,49106,3001627,4331277,aed911c2849ce53b707cdefe012d0353,test
3169,38626,3001627,2738535,9a0571ae6169a6ebfebad4f49b26ec52,test
22537,23227,3001627,3376595,6a5ee2ac74c81e9d470412e9b69c8933,test
25663,46804,3001627,20000027,3dd8c11bc608441f1b17743c18fb63dc,test
21519,30141,3001627,2738535,68d41388f8a62fce19abd93be2967664,test
24931,842,3001627,20000026,562fe0ba05c24bdaa52abcb0c06a3598,test
24193,49434,3001627,4331277,e777e42470ee9bf270ae142beb408e0,test
21228,7250,3001627,2738535,b490ed3bdc9debe6cad73d9df5957ce,test
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,test
25641,45183,3001627,20000027,d75a219d343d2469e22abcbea1db98d0,test
24830,1188,3001627,20000022,fb858b9e5f2b3e1043dbb6421d614c0d,test
23003,10401,3001627,4331277,253ca5aa292b344b7e673473caa41d7f,test
4239,49574,3001627,3001627,458356b9c5a8d7bd7cc86734cb2f5062,test
22791,2433,3001627,4331277,f9da1bdadc982c7f78ee935ba846606a,test
21982,13001,3001627,3001627,c960ba7a781b6fb9fb7e1f95705d8fb1,test
24970,22678,3001627,20000026,38e672f611588c0546863a778f871cc,test
48166,43358,3001627,3001627,5390dede41d523f71a782a4379556c7,test
48228,47306,3001627,3001627,a07f62023d3784839aab0d90d6455f4a,test
22847,4254,3001627,4331277,ca84b42ab1cfc37be25dfc1bbeae5325,test
24165,48522,3001627,4331277,fe47e7645f1080735f0277eebfd05be2,test
23432,23879,3001627,4331277,a27db3ddc9bab11a5fceaa39a8353bde,test
23617,30229,3001627,4331277,45220c3f4fba09fc665309339296e85a,test
23105,13992,3001627,4331277,59cc459b0e75c2ec1142c13b71507bca,test
21695,40487,3001627,2738535,91dbbc203e8562e6238f27554ec73a59,test
3781,27370,3001627,3001627,3f4f1d18c61a07f134b707eb14b2a4a5,test
24920,23739,3001627,20000025,d64b2ba9f1f35362cffd61677456447e,test
24169,48785,3001627,4331277,5af850643d64c2621b17743c18fb63dc,test
3681,23155,3001627,3001627,312b3fc351fc0998660e7db8c993ec8,test
22284,39955,3001627,3001627,bd6fcae754203396e34dfbaf829eddf7,test
24626,47649,3001627,4373704,79317a7ee8c26288ce265ed390193062,test
21600,35107,3001627,2738535,9ab888a92d73e4d4a6ffec31b6fb775,test
22374,46891,3001627,3001627,86d77a9e22be4d5773fdbe4b39ff4036,test
23656,31327,3001627,4331277,74539775b5ff9bfdbd935a20ad27255f,test
24227,50650,3001627,4331277,63d45791c56483bb2662409120160a57,test
23224,17370,3001627,4331277,30d2d3c887f9592551ae1a6e89264401,test
23542,27950,3001627,4331277,79ed181ca18bf71dc8881577d38510,test
23671,31958,3001627,4331277,4f24a67f85e71e144719088c8e42c6ab,test
24784,38774,3001627,20000020,c55077d0b8fd893fdc4d371eb87a65ca,test
3668,22476,3001627,3001627,2a75b2bb82d7f77c3f9d6e0ade5188b0,test
25634,44498,3001627,20000027,470ee88d9cabc6028be5ba60d0b948a6,test
22791,2433,3001627,4331277,f9da1bdadc982c7f78ee935ba846606a,test
21778,46292,3001627,2738535,8363376d07da8aebb76e29c9c43bc7aa,test
25013,162,3001627,20000027,6b10b9f8b8f38cfadebf8d14d5516c20,test
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,test
23671,31958,3001627,4331277,4f24a67f85e71e144719088c8e42c6ab,test
25420,29035,3001627,20000027,6498a5053d12addb91a2a5174703986b,test
23184,16107,3001627,4331277,26c9e85dfa18af9fcf004563556ddb36,test
3405,9617,3001627,3001627,df2b7e697ab6ca0f155d75bbf62b80,test
25677,48181,3001627,20000027,25c61fb5c237767919fb4103277a6b93,test
23455,24531,3001627,4331277,c9fa3d209a43e7fd38b39a90ee80e328,test
21353,17041,3001627,2738535,32d67f875ead7f1eaf46128407fbd2a0,test
22884,6082,3001627,4331277,9af15c2a94ef79844aebea9384ce74e0,test
23604,29857,3001627,4331277,46dfeffa91719044de2bbe257d2639e3,test
23671,31958,3001627,4331277,4f24a67f85e71e144719088c8e42c6ab,test
22635,4427,3001627,4099969,639e40029ef06d6f7e67c36deaaa271e,test
24081,45375,3001627,4331277,c7ae4cc12a7bc2581fa16f9a5527bb27,test
25530,36321,3001627,20000027,dab5b7b9df65d2e2cf0bcb121cf32b53,test
3203,49018,3001627,2738535,3aad9ca0d7fa80d76beba0439e85fb62,test
3785,27489,3001627,3001627,8e5568ec663ae1b7e7526b618f37b43f,test
25315,21774,3001627,20000027,d4e974b1d57693ab65ae658fdfdd758d,test
23210,17089,3001627,4331277,bacdce8bc1974ff82c528d33bca1ac2,test
23631,30658,3001627,4331277,2194e6394a31194962e682c9809bff14,test
21420,22777,3001627,2738535,8e212bac2103bd626c518c577d808035,test
3426,10832,3001627,3001627,8cb44a50906b827615e7ec87bf4cc5ab,test
24913,44144,3001627,20000023,6b8c5cd585ef8c67ff2b8acf844d34d2,test
21811,48329,3001627,2738535,41f3a12d9f29f204dbbc9440457e303e,test
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,test
24634,49130,3001627,4373704,cbbf0aacb76a1ed17b20cb946bceb58f,test
21698,40719,3001627,2738535,5229209bf66b6657b11ae648ea92233,test
47899,21919,3001627,3001627,313bfbd7bc2d516e14d782de5388fe8c,test
21712,41855,3001627,2738535,2952ec189e993eeb17e114a7b3c6fb1,test
23671,31958,3001627,4331277,4f24a67f85e71e144719088c8e42c6ab,test
22202,32892,3001627,3001627,896303208667c3e9713decb1a0563b12,test
25682,48372,3001627,20000027,9bda786a525b1ef93a11565e5be9cf53,test
22290,40602,3001627,3001627,6326e2f6e17cfc21d43c0a5e70f98227,test
24115,46728,3001627,4331277,83d3b40a6ff6a04af4b6538438a0b930,test
25688,48916,3001627,20000027,de351bfde19253af54a7a6750196c608,test
23351,21149,3001627,4331277,892381333dc86d0196a8a62cbb17df9,test
47834,16284,3001627,3001627,4a45b026317349130e916fac260c672,test
50557,29241,4379243,4379243,2e632844af2fd0892ad0b8f780281bcb,source
9128,24817,4379243,4379243,ecf3d40b14300d3c0c26b04b6b8e17a,source
38151,11982,4379243,3063968,55d2be43d71717e1f4b6538438a0b930,source
8702,40535,4379243,3179701,3ed500a12dfa511ba6040757a0125a99,source
41724,41250,4379243,4379243,f4b83b7fde9a4f0cdc3d55ecee5c17b3,source
42501,32477,4379243,4603729,2b51c3e9b524ddf560b5fd678a94e9cd,source
39460,48316,4379243,3620967,7494fb1b493b36db2b3f122bf827792d,source
9209,31077,4379243,4379243,f54945d1d185b387659dda512294c744,source
9123,24461,4379243,4379243,ad139879f97c141e1ac9af6c714d1419,source
42557,45929,4379243,4603729,fbf9ef8784c0cb8485c1a9fb01e08349,source
41576,38139,4379243,4379243,fa1dc9a58da9ddb6235820b1d1961ea7,source
8971,11291,4379243,4379243,9eeea5f7b030ff6ac155f88004a92bc8,source
42557,45929,4379243,4603729,fbf9ef8784c0cb8485c1a9fb01e08349,source
43693,22090,4379243,20000041,1855a4b70958b3354b8710a3469971b1,source
43458,36557,4379243,20000040,3cb17903afe49e6962e682c9809bff14,source
41485,36413,4379243,4379243,fdc04ac9fe8dd6db04cb542e2c50eb4,source
42421,18288,4379243,4603729,bcb349231b83952a3da27ece6ae88fff,source
42557,45929,4379243,4603729,fbf9ef8784c0cb8485c1a9fb01e08349,source
42298,2802,4379243,4398951,3250cee2b00f2bfc9141594c44ac35a8,source
7986,32208,4379243,3063968,47317755c82114d5c3bd24f986301745,source
8233,11881,4379243,3116530,dcf1095b329396b3a193550461f84122,source
8078,4980,4379243,3092883,c04b363fd824528bd42b9650f19dd425,source
8834,5189,4379243,3982430,e02fbeb78d8936fb586ef560a3203b3,source
39413,7912,4379243,3620967,2d96d4929d945740b1e23c7675c49239,source
41877,44212,4379243,4379243,794dc333392caee153041c49040be3d5,source
40909,24881,4379243,4379243,bda99c11fd261f1ffc980c1b685e9930,source
39500,48523,4379243,3904060,45dee2774ca0527c9f8c3d2002c77ddb,source
9287,36472,4379243,4379243,516928532093f765bababe11fcea8796,source
50588,30821,4379243,4379243,1a15e651e26622b0e5c7ea227b17d897,source
41339,33503,4379243,4379243,d9b264b94aa3aab652f6234a019827aa,source
41675,40207,4379243,4379243,6f53e944fcac6e49795407f097f1ca4,source
50813,46761,4379243,4379243,c0df578cee43eb8526f51cb1aef0ea9c,source
38250,20955,4379243,3063968,cf9ed2af8cb3085917b431cae0dd70ed,source
42640,2246,4379243,20000037,813d7c5131f6369cb898f6ca189a940f,source
38281,24556,4379243,3063968,78a93c794aa77beb47bc3701b998a7d5,source
41584,38292,4379243,4379243,b266c6e40c1e976ef3c6b7a01c418f2d,source
43258,3970,4379243,20000040,7f808e545bb01ab7ac91966b4f1152b0,source
39545,36954,4379243,3982430,679f9dd2f3d8c52e2de61958ac6aebbc,source
7992,34041,4379243,3063968,68ea1f319a9d724ec3bd24f986301745,source
50281,11712,4379243,4379243,3372c6b94fc719b9a75d03186a0409e2,source
39058,22497,4379243,3179701,5ac80d0ff2237fd8e2dba1fdf90cf48b,source
43818,42746,4379243,20000041,6f39877ac66ff1b55936c7265c890fef,source
41109,28956,4379243,4379243,87ebd707ca90700d8b424343280aeccb,source
42287,43113,4379243,4381587,649bcbf07f29fcae355d9ff291618ea6,source
39929,6386,4379243,4379243,7093cec0f1eba67e11f3f1bdf34ac930,source
8173,37652,4379243,3092883,8f8954e310eb265bd42b9650f19dd425,source
42236,51491,4379243,4379243,1f05e080ea6e8b64ffcd08faf4fccd0f,source
38078,5221,4379243,3063968,ad060b3914729efe2175f7e45480df72,source
41955,46090,4379243,4379243,fa0ee25a0c8109639f5f9b9f432d1ba0,source
42699,9577,4379243,20000037,277e13392e16006557183d3afb0a522,source
41244,31780,4379243,4379243,6ab1ece006f03b9c955e5ed03ef3a2f,source
9111,23232,4379243,4379243,39806e081bf3fe564ee8db28f96ad26b,source
9317,39104,4379243,4379243,1011e1c9812b84d2a9ed7bb5b55809f8,source
42858,30342,4379243,20000037,413ceae95ebcb6b5707cdefe012d0353,source
38180,14328,4379243,3063968,114d59f2e865eee630bbd4cddd04c77b,source
43707,25032,4379243,20000041,3bcd7dc964487b1ae6c5cd45aa112726,source
8730,43322,4379243,3179701,e22b23cbdaa1e259e8a94a8468340ce7,source
41333,33345,4379243,4379243,c87729314f0a7e2fe67d6af004465e0b,source
42428,19337,4379243,4603729,45da524a32676350b5817dafa1567392,source
50291,12165,4379243,4379243,c46135263f88cf68bfca5f90d2eb0e0,source
8521,22121,4379243,3179701,684ccc0f629ee45cab610b0c94236463,source
41883,44356,4379243,4379243,6f8f9aa1ac705db9fcbe4e14ff0c4707,source
39628,784,4379243,4379243,d67265ea100ceb32ce11183544874734,source
7999,35524,4379243,3063968,fa345f8f107d93b9ba70f71694a4b74c,source
9140,26254,4379243,4379243,f979c7a650d29ea819fb4103277a6b93,source
9212,31293,4379243,4379243,2633f011b236a8979070b65ce7b4b532,source
41040,27666,4379243,4379243,5261950cc1cc0d2a9ccce4c6d5bb195f,source
8504,20933,4379243,3179701,e18b448f7e5f6ecc1baf720a45fc5c38,source
41403,34798,4379243,4379243,366a7129cdbaa0b8fb94cf898f4fa24c,source
40384,14564,4379243,4379243,9b0a6771ddd952a036b0f2a1430e993a,source
41721,41173,4379243,4379243,cda92b4188af3a17c03a563a9407c5ea,source
7948,20823,4379243,3063968,a25141a07c77c25467de2aaf749e5256,source
50840,48179,4379243,4379243,72f46e20632f469c9cf718a4c796aece,source
38424,39140,4379243,3063968,2f1a310ca0fb6b0177e131ed5f0fcc86,source
38458,42363,4379243,3063968,1ae9db7da9a6bd449453695c10a417d6,source
40321,13526,4379243,4379243,ea45801f26b84935d0ebb3b81115ac90,source
50375,17305,4379243,4379243,74b8222078ba776c661673811de66400,source
38458,42363,4379243,3063968,1ae9db7da9a6bd449453695c10a417d6,source
38888,8806,4379243,3179701,c7872212279d59eb540291e94bc8ddc3,source
41657,39688,4379243,4379243,43c1a78d9d8b3735f2b931201029bc76,source
43197,35362,4379243,20000039,6dc0048e4326feaaa6c03a53cf0a14c9,source
39661,1400,4379243,4379243,61b80232d3aa0a409ccce4c6d5bb195f,source
7866,4997,4379243,3063968,c8cf1c77bbb79d214719088c8e42c6ab,source
7899,12496,4379243,3063968,70f1b5f74faa9bda664b3b9b23ddfcbc,source
40629,19371,4379243,4379243,8cc6cd529cbd74b5769cf9dd5d8f2768,source
40316,13462,4379243,4379243,4c3ca87e50585617f9696ffb3e2cb66,source
38802,3861,4379243,3179701,a9e23932f14fe0cd323ff07d83f4248,source
41935,45551,4379243,4379243,4381d6508786fbdbc694ced1c311421b,source
42945,40637,4379243,20000037,6fd5741bbf559e0ff51f77a6d7299806,source
42505,33073,4379243,4603729,28ff86c01e0faad758df8eeaf3dad1c,source
38043,1324,4379243,3063968,2b36b46dbda291b5855931d119219022,source
43818,42746,4379243,20000041,6f39877ac66ff1b55936c7265c890fef,source
41758,41756,4379243,4379243,f1afa2f6205f5c552ecfa9be42d43d0,source
38220,18012,4379243,3063968,6b678921222e3375f9395f1ee40f845e,source
40100,9548,4379243,4379243,5562593c6448e4856402b8f491cd92c7,source
42351,4697,4379243,4603729,72f501d4168713b9445e85eb534460b0,source
9056,19251,4379243,4379243,501f61f01aaa195adcfcef693e7ec696,source
38028,222,4379243,3063968,4bb8e7499f9c5466a341228b21d337a9,source
38598,8690,4379243,3092883,2b88cee2ab30101b9b11da89c22111dd,source
8822,50756,4379243,3179701,ac965c2d5c68551be6c5cd45aa112726,source
39864,5333,4379243,4379243,2c72d9ccd9399fe8968731dfb1dc1f13,source
9104,22707,4379243,4379243,75aaea3b26362e7a659dda512294c744,source
9009,14982,4379243,4379243,553c416f33c5e5e18b9b51ae4415d5aa,source
41118,29191,4379243,4379243,482123c5f097d29f278d386bfa54545,source
8654,35475,4379243,3179701,b08310a1d75702eda09ce9c1262c7237,source
8541,23819,4379243,3179701,eb773e1b74c883a070d809fda3b93e7b,source
41973,46295,4379243,4379243,a3f369c885720efc459b850e737e0048,source
38659,30271,4379243,3092883,6ba6309d74f4a131272505863dd1b8dc,source
41753,41622,4379243,4379243,161a209c418646444b3c42e318f3affc,source
39606,328,4379243,4379243,b1850a02aafbca6aba18ade30e563d37,source
40766,21962,4379243,4379243,57d6c26b519918d770cd267ba4f2b2ee,source
42227,51261,4379243,4379243,6e18de4fa33bc9bcc0639593f50066f,source
42973,43911,4379243,20000037,218f7d1742293b9b2f56d03f2a22adfb,source
8990,13050,4379243,4379243,4079aaabaa6451a2765ca89770f206ec,source
38942,12782,4379243,3179701,9b2ee4ca099fdcebb4c161851ed2b4e4,source
40778,22384,4379243,4379243,2c9f91ed0b0584e196a3517f50eeb9f4,source
38701,47259,4379243,3092883,edcb2dc19b063f8ba8737fcf23389014,source
39878,5576,4379243,4379243,7aadbba28333e40a77e6105b101d7310,source
9362,42308,4379243,4379243,401cd99ace3b92fadf6cfab91d65bb91,source
41676,40214,4379243,4379243,739a97e0e3c446c15255bb0d3c16575,source
50757,42791,4379243,4379243,ac1f8fe1e544b87fc798432661977bc1,source
40162,10627,4379243,4379243,1692563658149377630047043c6a0c50,source
38507,46574,4379243,3063968,e5c44394471f29d874739c2c9ecfb3ee,source
40725,21190,4379243,4379243,e263fafc76ddb82b4cc80585c0d3d970,source
41832,43222,4379243,4379243,6a52c7461aa23233c2e50348f23d3d,source
40618,19067,4379243,4379243,50e69dfb7802b094cfedb1d8b135cde9,source
43581,4105,4379243,20000041,a8d59c4b6577b9eb37a0eda928b574d2,source
50816,46885,4379243,4379243,b6ee1aa4e11df2bf8f5708c6c7585cb,source
41081,28450,4379243,4379243,5de75da0a8142dfb17b431cae0dd70ed,source
38763,793,4379243,3179701,c92e4772e218f5cbef9e56a2aea1eb90,source
38321,28146,4379243,3063968,b62f2d11c2aae12cc54baced9903a02a,source
40766,21962,4379243,4379243,57d6c26b519918d770cd267ba4f2b2ee,source
43143,17071,4379243,20000039,a44b3e23fa01c205c3bd24f986301745,source
40367,14364,4379243,4379243,a0e6486608007bf4c955e5ed03ef3a2f,source
42239,51583,4379243,4379243,bf9674274a0581bb11632b225817c709,source
38959,14715,4379243,3179701,6351840a6f3b29d0a15e691028c09e34,source
8986,12411,4379243,4379243,e699d5904e00a6ab748c0b14b00bc019,source
9091,21771,4379243,4379243,80ad1f839582d183fbf6f493308acc40,source
9497,7402,4379243,4603729,28912046d42946df7db48c721db3fba4,source
43853,47595,4379243,20000041,724fa46215e03f4c52d9fc61873164a1,source
8567,26474,4379243,3179701,83fa3b7b8c9d388144f6e9c2368992d3,source
39089,24822,4379243,3179701,4368d1fa80c34433f88bdcce05b1a623,source
50483,24609,4379243,4379243,63b5d8f4fcb29b12d0125a4a81c5d058,source
42698,9087,4379243,20000037,47e24c3995150688d810b14a81e12eca,source
43818,42746,4379243,20000041,6f39877ac66ff1b55936c7265c890fef,source
41109,28956,4379243,4379243,87ebd707ca90700d8b424343280aeccb,source
8911,6072,4379243,4379243,480ddc59636d6516659dda512294c744,source
39582,49,4379243,4379243,e2cb95f03f5dedf9f198b94f669bca91,source
38364,33439,4379243,3063968,254bf8d40be1fcb025a517a55e2a2141,source
50757,42791,4379243,4379243,ac1f8fe1e544b87fc798432661977bc1,source
42386,9932,4379243,4603729,f298b3663ae591a2276bf4bce35c96fc,source
39943,6647,4379243,4379243,4788fa0af36e94ea38c2e72e63f5bbba,source
38591,5998,4379243,3092883,c5480855c540290ecb922bcc33df0268,source
41109,28956,4379243,4379243,87ebd707ca90700d8b424343280aeccb,source
8714,41823,4379243,3179701,ed289e72b00480521fac473c90dd4a,source
41116,29046,4379243,4379243,7c29c16650cc74bcd17bccae1d897a22,source
9336,40051,4379243,4379243,7c2fb7a6dde6be96bd5a65d923c337a6,source
39442,29617,4379243,3620967,97610f0edc786956d5cc62720ec8273c,source
41379,34359,4379243,4379243,e40afb4171ccc460de03ab2a27ba7531,source
38354,32059,4379243,3063968,edfc8ca3568153d7e8ee6c6df61c5951,source
39667,1563,4379243,4379243,8db8568a21645abb2964e7c9f80f3597,source
43131,13668,4379243,20000039,c3b49ab37876c7f219fb4103277a6b93,source
42495,31500,4379243,4603729,24019c15c4707356bf96d22e92924ea2,source
50515,26463,4379243,4379243,9976f7053b1b7bf2318694f1cc6fb1f8,source
43542,49110,4379243,20000040,651706776926937314b86d5282eb8301,source
43371,22356,4379243,20000040,df2d80be5033d200e2af4d98190aea8,source
38023,44265,4379243,2964075,cae4f0f8b87db72dbbdc99ec57ef9c40,source
39476,17557,4379243,3904060,980b85a3109e66562bbf333b6ea7b79f,source
43172,26709,4379243,20000039,2e25c45a4456df3f36270e8efbeb40ec,source
39681,1861,4379243,4379243,14d1d6227d6e111049afcf135d820991,source
40535,17556,4379243,4379243,bc7a99b74e3dd257c955e5ed03ef3a2f,source
40740,21486,4379243,4379243,7f284e0ae4c1430fc5beea20858a99d5,source
42782,20038,4379243,20000037,e36a5e4069db8198bbbe32d7a5038eaf,source
41375,34235,4379243,4379243,e6b61073fa46571df71e06115e9c3b3e,source
43281,7584,4379243,20000040,4c51b04b1b32ddcc4ef96d1bb8be503c,source
41547,37524,4379243,4379243,2e71bc549eca25fdfebad4f49b26ec52,source
8320,6022,4379243,3179701,216da8313bc7b192ab610b0c94236463,source
9252,34002,4379243,4379243,ccf36a20b7ef3bd128071d61462a212d,source
40247,12264,4379243,4379243,e5ea9b41ff06d7ce2c396131c7cc7ef8,source
50357,15782,4379243,4379243,461e2b86470326ed70e89b1ce671b01f,source
